lca,lcq,lcp,top,left,right,bott,size,diff
"645312126534261453513246432165354621",".........................3..........","Dec 29 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","020040","032023","030003","022003","6","3"
"425361641253563412352146214635136524","........1......4...................4","May 19 - Hard 6 x 6 <small>[7 Clues]</small> [Random]","030300","000030","030023","000050","6","3"
"354612621543465321213465542136136254","...............3....................","Jun 07 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","003004","310400","045003","000400","6","3"
"152364435621216453563142641235324516",".............1.......1..............","Apr 09 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","403003","030004","033300","002050","6","3"
"561423126354354216642531213645435162","....2........5...................1..","Jul 02 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","000033","030103","300000","000203","6","3"
"543162216534132645365421654213421356","..........3.........................","Oct 23 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","000304","220013","000540","000300","6","3"
"351624124365635142246513463251512436","3........3.....1....................","Feb 18 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","020100","040320","004001","003000","6","3"
"361254452361625413134526246135513642","...................3................","Jan 09 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","304500","030500","004120","042000","6","3"
"432165354621126543543216615432261354","................................1...","Jun 24 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","333000","203002","034050","000400","6","3"
"215643142356431265624531356124563412","......1.............................","Jul 27 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","040030","302000","300020","010344","6","3"
"641532514623352461235146126354463215",".....2.............3................","Mar 03 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","034020","020030","402030","300432","6","3"
"453612215463362541641325136254524136","....................................","Aug 20 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","203024","030032","200030","040500","6","3"
"654132412653265341531264143526326415",".......1...................5........","Aug 02 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","003234","002202","004000","300030","6","3"
"423516254163341625516342165234632451",".........1..3.......6..........3...1","Jun 10 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","003001","003200","000300","020224","6","3"
"261453543612426135635241152364314526","...............1.......11....4......","May 20 - Hard 6 x 6 <small>[13 Clues]</small> [Random]","303223","020134","320400","003000","6","3"
"156243461352243561512634325416634125","........................3...........","Feb 09 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","400430","304030","300200","000330","6","3"
"216534125463534621643152351246462315","....................................","Apr 14 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","360002","000100","303000","005240","6","3"
"412536523461156243341652634125265314","...................4...2....2.......","Feb 26 - Hard 6 x 6 <small>[13 Clues]</small> [Random]","043220","323302","000003","002203","6","3"
"431625642531514362126453365214253146","....................................","Nov 23 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","004002","202003","042030","403500","6","3"
"162453435216356124641532524361213645","..........1.3............2..........","Jul 20 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","303300","030003","000400","053000","6","3"
"451236134652615324526413342165263541","...2.......2.1......................","Aug 15 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","000200","040032","003320","400200","6","3"
"263415124536612354451623536241345162",".........................3..........","Nov 19 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","003040","250004","000200","300304","6","3"
"512463326541453126164352241635635214","..2............12...................","Feb 27 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","240000","020000","040303","030200","6","3"
"214356435621351264526143643512162435","...3...3............................","Jan 03 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","443001","430202","032030","000030","6","3"
"246351312564625143451236134625563412","...............1...5................","Nov 21 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","000303","301040","300020","000050","6","3"
"536241614352351426265134142563423615","......................3.1...........","Jan 22 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","000533","203240","000322","030020","6","3"
"361254534621152346426513645132213465","..1...............4............1....","Aug 05 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","313200","003004","000342","000300","6","3"
"516324624135263451342516451263135642",".......2....2.......................","Dec 31 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","030040","200404","003103","002003","6","3"
"264153315624543261156342432516621435","..........2....2..1.................","Jun 26 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","003023","002030","020302","043030","6","3"
"365124243516136452654231421365512643","....................................","Jun 12 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","200330","200020","313000","243020","6","3"
"324156153642562431645213416325231564","...1..1............................4","Dec 16 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","003000","400000","030320","332200","6","3"
"425136314652562341153264641523236415","..............2.....................","Jun 09 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","022000","330003","130030","041030","6","3"
"423561654123261345345216516432132654",".....................2.......21.....","Jun 29 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","034010","300003","042040","002020","6","3"
"321465134526463251215634546312652143","......................3.............","Jun 23 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","404310","050300","003230","000333","6","3"
"514623236415362541625134143256451362","..........1...2.....................","Jun 02 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","000140","232043","220300","004300","6","3"
"634251153462216543462135325614541326","......1.............................","Feb 20 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","032005","000032","024200","000041","6","3"
"243651514362461235352416126543635124","..3...........1.3...................","Aug 21 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","000004","300331","000043","030030","6","3"
"563412251634614253436125125346342561","...............2..............3.....","Nov 06 - Hard 6 x 6 <small>[13 Clues]</small> [Random]","003044","030244","320200","033002","6","3"
"623145315624241563452316564231136452","...................................2","Mar 10 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","040222","004003","000140","300320","6","3"
"213465146253451326634512562134325641","......................1.....3.......","Mar 25 - Hard 6 x 6 <small>[13 Clues]</small> [Random]","300300","033003","230323","302030","6","3"
"152643463521536412621354245136314265","............................3.......","Mar 22 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","403003","000003","043300","200500","6","3"
"124635462153516324653412231546345261","........2......3....................","Nov 24 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","400100","400004","032402","202300","6","3"
"453261534612162534345126621453216345","...2...........5.........2..........","May 12 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","004004","020000","220030","041400","6","3"
"162435524316653142346251415623231564","..2....................1....2.......","Jan 29 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","000240","020004","214000","040000","6","3"
"632145413652145326256431564213321564","...........................2........","Apr 11 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","044000","024003","030400","303202","6","3"
"521436153624362145416253245361634512","...................1................","Jul 24 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","003040","230240","120003","030204","6","3"
"265413541236436125152364613542324651","..............61...............2....","Mar 04 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","000030","022300","400000","030105","6","3"
"165243432615341526614352253164526431","1.......2.....1.......52............","Aug 01 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","300030","004032","400000","000320","6","3"
"364125241536615243132654523461456312",".................3..2...............","Nov 17 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","203350","000320","010000","001303","6","3"
"534261461523125634216345653412342156",".....................3..............","Aug 04 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","203305","024200","030040","003020","6","3"
"146523263451324615651234512346435162","...5................................","Sep 10 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","400000","303020","330300","032010","6","3"
"526341635124341652412563253416164235",".....1....................3.........","Dec 25 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","051030","010300","300002","400400","6","3"
"634512352461163245526134241653415326",".....23............2.1..............","Nov 16 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","100003","030000","322200","330031","6","3"
"145326263451412635621543536214354162",".............1......1.........3.....","Mar 08 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","400330","020003","000400","302404","6","3"
"264351431265543126125634316542652413","...3.....2............3.............","Mar 27 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","400000","222420","000044","000003","6","3"
"543261216534451326632145124653365412","...2.......4.....................4..","Oct 16 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","200010","020042","000004","002004","6","3"
"541632356241132465264153425316613524",".........2..1...................3.2.","Feb 21 - Hard 6 x 6 <small>[8 Clues]</small> [Random]","000130","030030","300310","000200","6","3"
"632514215436143265564321426153351642","................................1...","May 28 - Hard 6 x 6 <small>[9 Clues]</small> [Random]","003030","033000","300500","402004","6","3"
"462315325146146532251463534621613254",".......................3.........2..","Jan 23 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","303330","030320","000230","003022","6","3"
"621453312564254631546312435126163245",".....3..............................","Aug 16 - Hard 6 x 6 <small>[12 Clues]</small> [Random]","034300","033030","023300","403020","6","3"
"453621536214624135142356215463361542","................3...................","Sep 17 - Hard 6 x 6 <small>[10 Clues]</small> [Random]","322040","000430","300004","203000","6","3"
"416523652314321645143256534162265431","....................3...............","Jun 30 - Hard 6 x 6 <small>[11 Clues]</small> [Random]","031040","002400","332005","300003","6","3"
"514623651432163254342561426315235146",".......................1....1....1..","Feb 02 - Hard 6 x 6 <small>[7 Clues]</small> [Random]","032000","202404","050000","000000","6","3"
